Reynolds_Number,Lambda_0,Lambda_1,L1_Norm_Laminar,L1_Norm_Sharded,Eigenvalue_Gap
2774463.349779098,0.003119337,0.036114326538827464,1.4828053123402711,1.4828053123402711,0.032994989538827464
2776921.8906295886,0.003119337,0.036095369347065004,1.483427978998622,1.483427978998622,0.032976032347065004
2779380.43148008,0.003119337,0.03607640125096175,1.484051291680926,1.484051291680926,0.03295706425096175
2781838.9723305707,0.003119337,0.03605742223167922,1.484675251920824,1.484675251920824,0.03293808523167922
2784297.513181062,0.003119337,0.03603843227032462,1.4852998612572195,1.4852998612572195,0.03291909527032462
2786756.0540315527,0.003119337,0.03601943134795062,1.4859251212343036,1.4859251212343036,0.03290009434795062
2789214.594882044,0.003119337,0.03600041944555516,1.4865510334015808,1.4865510334015808,0.03288108244555516
2791673.135732535,0.003119337,0.035981396544081216,1.4871775993138914,1.4871775993138914,0.03286205954408122
2794131.676583026,0.003119337,0.035962362624416565,1.4878048205314385,1.4878048205314385,0.032843025624416565
2796590.217433517,0.003119337,0.03594331766739357,1.4884326986198104,1.4884326986198104,0.032823980667393574
2799048.758284008,0.003119337,0.03592426165378895,1.4890612351500092,1.4890612351500092,0.03280492465378895
2801507.299134499,0.003119337,0.03590519456432358,1.489690431698472,1.489690431698472,0.03278585756432358
2803965.8399849897,0.003119337,0.035886116379662235,1.4903202898471002,1.4903202898471002,0.032766779379662235
2806424.380835481,0.003119337,0.03586702708041333,1.4909508111832812,1.4909508111832812,0.03274769008041333
2808882.921685972,0.003119337,0.03584792664712878,1.4915819972999174,1.4915819972999174,0.032728589647128783
2811341.462536463,0.003119337,0.03582881506030369,1.4922138497954502,1.4922138497954502,0.03270947806030369
2813800.003386954,0.003119337,0.03580969230037617,1.492846370273886,1.492846370273886,0.03269035530037617
2816258.544237445,0.003119337,0.035790558347727056,1.493479560344823,1.493479560344823,0.032671221347727056
2818717.085087936,0.003119337,0.035771413182679714,1.4941134216234768,1.4941134216234768,0.032652076182679714
2821175.6259384267,0.003119337,0.03575225678549979,1.4947479557307077,1.4947479557307077,0.032632919785499793
2823634.166788918,0.003119337,0.03573308913639497,1.4953831642930466,1.4953831642930466,0.03261375213639497
2826092.7076394088,0.003119337,0.03571391021551474,1.4960190489427216,1.4960190489427216,0.03259457321551474
2828551.2484899,0.003119337,0.03569472000295017,1.496655611317686,1.496655611317686,0.03257538300295017
